Test File,Test Case,Transaction Index,Instruction,Count,Type
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_False],0,ADD,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_False],0,DUP1,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_False],0,GT,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_False],0,JUMPI,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_False],0,SSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_False],0,STOP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,PUSH1,9,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,PUSH2,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,MSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,PUSH0,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,JUMPDEST,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,CREATE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,POP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,ADD,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,DUP1,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,GT,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,JUMPI,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,SSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-value_bearing_True],0,STOP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,PUSH1,8,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,PUSH2,2,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,MSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,PUSH0,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,JUMPDEST,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,CREATE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,POP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,ADD,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,DUP1,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,GT,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,JUMPI,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,SSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_False],0,STOP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,PUSH1,8,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,PUSH2,2,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,MSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,PUSH0,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,JUMPDEST,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,CREATE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,POP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,ADD,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,DUP1,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,GT,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,JUMPI,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,SSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-value_bearing_True],0,STOP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,PUSH1,8,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,PUSH2,2,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,MSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,PUSH0,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,JUMPDEST,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,CREATE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,POP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,ADD,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,DUP1,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,GT,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,JUMPI,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,SSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_False],0,STOP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,PUSH1,8,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,PUSH2,2,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,MSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,PUSH0,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,JUMPDEST,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,CREATE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,POP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,ADD,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,DUP1,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,GT,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,JUMPI,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,SSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-value_bearing_True],0,STOP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-value_bearing_False],0,PUSH1,8,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-value_bearing_False],0,PUSH2,2,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-value_bearing_False],0,MSTORE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-value_bearing_False],0,PUSH0,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-value_bearing_False],0,JUMPDEST,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-value_bearing_False],0,CREATE,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-value_bearing_False],0,POP,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-value_bearing_False],0,ADD,1,opcode
worst_selfdestruct_initcode.json,tests/benchmark/test_worst_stateful_opcodes.py::test_worst_selfdestruct_initcode[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-value_bearing_False],0,DUP1,1,opcode
